2020-02-25 18:58:03.472479,1481.4763047926626,1747.5000504187014,1422.4716612309535,0.0
2020-02-25 18:58:03.483746,1578.9846005296338,2157.127268837907,1512.4827798338295,0.0
2020-02-25 18:58:03.499598,1651.7956670280098,2717.62744599885,1615.7614063765527,0.0
2020-02-25 18:58:03.514730,1765.6427921036964,2508.0078538921707,2056.7200224950398,0.0
2020-02-25 18:58:03.530462,1807.892233932016,2682.079411162885,2193.8801007697916,0.0
2020-02-25 19:01:12.527092,1374.7405926958693,1486.8881849788108,1470.2513418817282,-13.513513513513514
2020-02-25 19:01:12.540211,1386.6066827581312,2148.3009950753285,1753.4296371580317,-13.513513513513514
2020-02-25 19:01:12.546604,1500.0907692845813,2418.592554748167,2070.0043688473133,-13.513513513513514
2020-02-25 19:01:12.562093,1536.8015428914882,2963.1484517597046,2178.9448617535754,-13.513513513513514
2020-02-25 19:01:12.577382,1601.3181977820782,2851.810232496778,2296.5183812437585,-13.513513513513514
2020-02-25 19:01:42.345131,1424.0713026362628,1977.840652223603,1517.9925484786677,-13.513513513513514
2020-02-25 19:01:42.360667,1460.3923851033198,1826.9422185531555,1542.9518002266896,-13.513513513513514
2020-02-25 19:01:42.374751,1536.9583220206885,1940.7124270857403,1535.2021048051508,-13.513513513513514
2020-02-25 19:01:42.390366,1561.050137859013,2324.2273134282723,1866.4601687917905,-13.513513513513514
2020-02-25 19:01:56.054092,1354.742105331754,1681.4341919835128,1715.7199278709256,-13.513513513513514
2020-02-25 19:01:56.067422,1364.8533064177484,1675.7468413755516,2066.8647734853253,-13.513513513513514
2020-02-25 19:01:56.078179,1466.2311203409258,2061.562301538347,2115.45282611961,-13.513513513513514
2020-02-25 19:01:56.093518,1592.8372853124336,2666.14261734709,2156.171293276082,-13.513513513513514
2020-02-25 19:01:56.109258,1727.3101292879412,2812.122831498007,2200.9300529942784,-13.513513513513514
2020-02-25 19:41:03.534874,1356.3813004373283,1948.2266858356822,1398.5561938272417,-13.511863914695946
2020-02-25 19:41:03.560208,1513.777247985634,2332.6262641325784,1707.9509356920084,-13.510379275760135
2020-02-25 19:41:03.561981,1563.039859035786,2536.873898576136,1955.690083713706,-13.509043100717905
2020-02-25 19:41:03.577990,1608.5710974164842,2855.8690425744235,2294.620310767149,-13.5078405431799
2020-02-25 19:41:03.593287,1643.234361653775,2536.544211756949,2481.830014149064,-13.506758241395692
2020-02-25 19:41:03.609288,1745.7668803480713,2434.010848079578,2570.031417026318,-13.505784169789909
2020-02-25 19:41:03.624444,1848.2239589584547,2938.5438951543333,2863.6531021192845,-13.5049075053447
2020-02-25 19:41:03.640278,1908.4933884113914,2811.5414782458656,2914.127148393225,-13.504118507344016
2020-02-25 19:41:11.816929,1396.7075431425703,2135.462115522333,1674.2210110564567,-13.511665962837839
2020-02-25 19:41:11.834585,1551.3935953604691,2488.7233591012646,1638.84410754998,-13.51000316722973
2020-02-25 19:41:11.843538,1631.3421620867302,2280.235540487663,1845.864026130961,-13.508506651182433
2020-02-25 19:41:11.858708,1736.8609692913622,2600.837397885778,2237.898742593871,-13.507159786739866
2020-02-25 19:41:11.874690,1820.9110580451827,2653.872979596827,2159.300032316016,-13.505947608741554
2020-02-25 19:41:11.889894,1875.3828949603449,2752.3301710003834,2455.2939849635577,-13.504856648543074
2020-02-25 19:42:03.767616,1435.0531413270924,1779.6644858992004,1525.5010116094923,-13.511665962837839
2020-02-25 19:42:03.785056,1501.3524667197657,2185.5180795263263,1968.5175469777819,-13.51000316722973
2020-02-25 19:42:03.796147,1512.2917155982045,2326.3187668758833,2190.175440443257,-13.508506651182433
2020-02-25 19:42:03.811670,1573.8317513488953,2099.2898041225317,2261.50689596826,-13.507159786739866
2020-02-25 19:42:03.827441,1669.6342181299326,2259.830586426416,2498.1869685161632,-13.505947608741554
2020-02-25 19:42:03.843131,1789.3542663096837,2037.8644470086342,2432.596026688002,-13.504856648543074
2020-02-25 19:42:03.858946,1833.128783178447,1997.49644831937,2481.0862452051756,-13.503874784364443
2020-02-25 19:42:26.564235,1500.4359695330902,1645.3239666694676,1712.659941557232,-13.511665962837839
2020-02-25 19:42:26.581663,1642.0437025686988,1643.00858600461,1958.0550665732685,-13.51000316722973
2020-02-25 19:42:26.593270,1697.2714516144806,2316.407589047508,2223.6506055582918,-13.508506651182433
2020-02-25 19:42:26.609262,1786.1140985219874,2339.3292722526,2308.44340890241,-13.507159786739866
2020-02-25 19:42:26.624743,1776.9730184054392,2840.3923429269225,2448.122598041048,-13.505947608741554
2020-02-25 19:42:26.640325,1791.3210159359562,3164.2226307962505,2488.763081546551,-13.504856648543074
2020-02-26 13:17:02.437341,1362.5263608671896,1638.958282961553,1765.1608208745051,0
2020-02-26 13:17:02.556674,1398.9599000320457,2066.1527632587695,1954.6691356494964,0
2020-02-26 13:17:02.561749,1503.0233839605685,2247.169198707351,2060.9494557004987,0
2020-02-26 13:17:02.578111,1638.8680031552256,2481.0426460526273,2067.905364388105,0
2020-02-26 13:17:02.592919,1759.7706888059045,2207.110462305075,2414.7286370330157,0
2020-02-26 13:17:02.609295,1866.003758275451,2627.8369935493433,2603.2611054185572,0
2020-02-26 13:17:02.625118,1906.9001537085824,2945.2121674306336,2899.039385855521,0
2020-02-26 13:17:02.640116,2007.698560718157,2703.3751745125087,2679.3379447247494,0
2020-02-26 13:20:00.843833,1455.844037570321,2166.1363153545576,1623.4806277866637,0
2020-02-26 13:20:00.858968,1596.5472834994755,2590.2856245248263,1849.954747666278,0
2020-02-26 13:20:00.874916,1723.4008900015228,2693.491193065644,1890.903779496099,0
2020-02-26 13:20:07.035355,1389.590349574748,1508.0516561985414,1683.3607215396798,0
2020-02-26 13:20:07.049262,1504.0861400425279,2233.6208932307954,1885.553145900331,0
2020-02-26 13:20:07.062059,1580.3824168572362,2765.418983390647,2132.9737339008548,0
2020-02-26 13:20:07.077679,1601.4476091965169,2579.563554769508,2394.710310359397,0
2020-02-26 13:20:13.432917,1512.3294502073302,1395.009066536948,1510.096106578596,0
2020-02-26 13:20:13.446698,1560.8010744803862,1911.1492816120929,1804.2742761395662,0
2020-02-26 13:20:13.452911,1713.4787617523157,2248.107169592965,2203.2784125634134,0
2020-02-26 13:20:13.468237,1767.6087599448917,2505.2889409009135,2397.2197605650913,0
2020-02-26 13:20:13.484274,1825.6363912586924,2987.1005957477987,2440.1713780147265,0
